PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20251043;10;2025;8393480;1;1;1;10;63;1;129.42304466;63;1;1;2;24;7;2001;1;2;;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393481;1;1;1;10;63;1;157.1292083;63;1;1;1;52;8;1973;1;2;;3;;1;;2;6;;;3;1;2;1;2;2;300000;4;4;4;4;4;4;4;4;1;2;;8;4;1039;5;1039;2;1;1
20251043;10;2025;8393481;1;2;1;10;63;1;157.1292083;63;1;2;2;46;8;1979;2;3;;2;;1;;2;6;;;3;1;1;1;2;5;;4;4;3;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20251043;10;2025;8393481;1;3;1;10;63;1;157.1292083;63;1;3;2;20;9;2005;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;2;4;4;4;4;4;1;2;;6;2;;3;;1;2;1
20251043;10;2025;8393481;1;4;1;10;63;1;157.1292083;63;1;4;2;30;10;1995;3;1;2;1;1;2;2;2;6;;;4;;;1;3;;;3;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393481;1;5;1;10;63;1;157.1292083;63;1;4;2;3;8;2022;8;1;4;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20251043;10;2025;8393482;1;1;1;10;63;1;180.55105583;63;1;1;2;63;8;1962;1;2;;3;;1;;2;6;;;4;;;1;1;3;100000;4;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251043;10;2025;8393482;1;2;1;10;63;1;180.55105583;63;1;2;1;33;3;1992;3;1;1;2;;1;;2;6;;;3;1;3;1;1;1;80000;4;4;3;4;4;4;4;4;1;2;;9;6;1039;6;1039;2;1;1
20251043;10;2025;8393482;1;3;1;10;63;1;180.55105583;63;1;3;2;30;5;1995;7;2;;2;;2;2;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393482;1;4;1;10;63;1;180.55105583;63;1;3;1;6;9;2019;8;1;3;1;2;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;2;0;;;;;;
20251043;10;2025;8393483;1;1;1;10;63;1;150.61573392;63;1;1;1;37;8;1988;1;2;;3;;2;1;2;6;;;4;;;1;2;2;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393483;1;2;1;10;63;1;150.61573392;63;1;2;1;43;2;1982;6;2;;3;;2;1;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20251043;10;2025;8393484;1;1;1;10;63;1;113.14137816;63;1;1;2;61;5;1964;1;3;;1;2;2;1;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393484;1;2;1;10;63;1;113.14137816;63;1;2;1;94;11;1930;4;3;;3;;1;;2;6;;;5;;;1;3;;;3;4;4;3;4;4;4;4;1;2;;3;2;;;;2;1;1
20251043;10;2025;8393485;1;1;1;10;63;1;159.16509206;63;1;1;1;76;4;1949;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;113880;4;4;4;4;4;4;4;4;1;2;;10;10;532;7;532;2;1;1
20251043;10;2025;8393485;1;2;1;10;63;1;159.16509206;63;1;2;2;63;1;1962;2;3;;3;;1;;2;6;;;3;1;1;1;1;2;56940;4;4;4;4;4;3;4;4;1;2;;11;4;413;8;413;1;2;1
20251043;10;2025;8393485;1;3;1;10;63;1;159.16509206;63;1;3;1;27;2;1998;9;3;;3;;2;2;2;6;;;6;;;1;1;9;;4;4;4;4;4;4;4;4;1;1;1;9;5;888;5;888;1;1;1
20251043;10;2025;8393486;1;1;1;10;63;1;161.02976841;63;1;1;2;37;5;1988;1;2;;2;;1;;2;6;;;6;;;1;1;1;212000;4;4;4;4;4;4;4;4;1;1;2;11;1;913;7;913;1;2;1
20251043;10;2025;8393486;1;2;1;10;63;1;161.02976841;63;1;2;2;13;9;2012;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20251043;10;2025;8393487;1;1;1;10;63;1;137.98463483;63;1;1;2;76;3;1949;1;3;;3;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20251043;10;2025;8393487;1;2;1;10;63;1;137.98463483;63;1;2;2;50;8;1975;3;1;1;3;;2;2;2;6;;;4;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393487;1;3;1;10;63;1;137.98463483;63;1;3;1;23;7;2002;8;1;2;2;;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393488;1;1;1;10;63;1;328.34518328;63;1;1;1;37;8;1988;1;2;;2;;2;1;2;6;;;2;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251043;10;2025;8393488;1;2;1;10;63;1;328.34518328;63;1;2;2;36;10;1989;2;2;;2;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20251043;10;2025;8393488;1;3;1;10;63;1;328.34518328;63;1;3;1;19;8;2006;3;1;2;3;;2;2;2;6;;;6;;;1;1;4;;4;4;4;4;4;4;4;4;1;1;1;9;5;411;2;;2;1;1
20251043;10;2025;8393488;1;4;1;10;63;1;328.34518328;63;1;4;2;15;5;2010;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20251043;10;2025;8393488;1;5;1;10;63;1;328.34518328;63;1;5;1;14;6;2011;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20251043;10;2025;8393488;1;6;1;10;63;1;328.34518328;63;1;6;2;12;10;2013;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20251043;10;2025;8393488;1;7;1;10;63;1;328.34518328;63;1;2;1;8;2;2017;3;1;2;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20251043;10;2025;8393488;1;8;1;10;63;1;328.34518328;63;1;2;1;6;8;2019;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;0;;;;;;
20251043;10;2025;8393489;1;1;1;10;63;1;190.01253352;63;1;1;1;36;8;1989;1;2;;3;;2;2;2;6;;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393489;1;2;1;10;63;1;190.01253352;63;1;2;2;29;4;1996;2;2;;2;;1;;1;6;;;1;1;1;1;3;;;4;4;4;4;4;3;4;4;1;2;;4;1;;;;1;2;1
20251043;10;2025;8393489;1;3;1;10;63;1;190.01253352;63;1;3;2;11;7;2014;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20251043;10;2025;8393490;1;1;1;10;63;1;151.31393982;63;1;1;1;37;12;1987;1;2;;3;;2;2;2;6;;;4;;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;10;10;319;7;319;2;1;1
20251043;10;2025;8393490;1;2;1;10;63;1;151.31393982;63;1;2;1;16;8;2009;3;2;;1;1;2;2;2;6;;;6;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20251043;10;2025;8393491;1;1;1;10;63;1;169.4129211;63;1;1;1;45;5;1980;1;2;;2;;2;2;2;6;;;1;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;119;7;119;2;1;1
20251043;10;2025;8393491;1;2;1;10;63;1;169.4129211;63;1;2;2;26;12;1998;2;2;;2;;2;2;2;6;;;1;1;1;2;;;;4;4;4;4;4;4;4;4;1;1;1;8;2;1012;2;;1;2;1
20251043;10;2025;8393492;1;1;1;10;63;1;140.58878249;63;1;1;2;39;8;1986;1;2;;2;;2;2;2;6;;;3;2;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1
20251043;10;2025;8393492;1;2;1;10;63;1;140.58878249;63;1;2;2;15;5;2010;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20251043;10;2025;8393493;1;1;1;10;63;1;115.71277312;63;1;1;1;58;2;1967;1;3;;3;;2;2;2;6;;;2;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251043;10;2025;8393493;1;2;1;10;63;1;115.71277312;63;1;2;2;62;4;1963;2;3;;3;;2;2;2;6;;;2;1;1;1;1;1;56940;3;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251043;10;2025;8393494;1;1;1;10;63;1;132.3644775;63;1;1;2;23;11;2001;1;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;119;5;119;1;2;1
20251043;10;2025;8393495;1;1;1;10;63;1;161.18839492;63;1;1;2;37;10;1988;1;3;;3;;2;2;2;6;;;4;;;1;1;4;;4;4;4;4;4;4;4;4;1;1;1;8;3;411;3;;1;2;1
20251043;10;2025;8393495;1;2;1;10;63;1;161.18839492;63;1;1;2;18;2;2007;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;2;1
20251043;10;2025;8393495;1;3;1;10;63;1;161.18839492;63;1;1;2;3;10;2022;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;
20251043;10;2025;8393496;1;1;1;10;63;1;144.69553823;63;1;1;1;57;6;1968;1;2;;3;;1;;2;6;;;3;1;2;1;1;4;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20251043;10;2025;8393496;1;2;1;10;63;1;144.69553823;63;1;2;2;55;7;1970;2;3;;3;;1;;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20251043;10;2025;8393496;1;3;1;10;63;1;144.69553823;63;1;3;1;25;2;2000;3;1;2;1;1;2;2;2;6;;;6;;;1;1;3;345000;4;4;4;4;4;4;4;4;1;2;;9;6;529;6;529;2;1;1
20251043;10;2025;8393497;1;1;1;10;63;1;241.13896213;63;1;1;1;43;9;1982;1;2;;3;;1;;2;6;;;3;1;2;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393497;1;2;1;10;63;1;241.13896213;63;1;2;2;36;2;1989;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;72000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393497;1;3;1;10;63;1;241.13896213;63;1;3;1;9;2;2016;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20251043;10;2025;8393497;1;4;1;10;63;1;241.13896213;63;1;2;2;5;11;2019;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20251043;10;2025;8393498;1;1;1;10;63;1;168.00749538;63;1;1;2;50;1;1975;1;2;;2;;2;2;2;6;;;2;1;2;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251043;10;2025;8393498;1;2;1;10;63;1;168.00749538;63;1;2;1;53;1;1972;2;2;;3;;2;2;2;6;;;2;1;1;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1
20251043;10;2025;8393498;1;3;1;10;63;1;168.00749538;63;1;3;1;26;9;1999;3;1;1;1;2;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;8;3;732;5;732;2;1;1
20251043;10;2025;8393498;1;4;1;10;63;1;168.00749538;63;1;4;2;21;7;2004;3;1;1;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;8;2;412;5;412;1;2;1
20251043;10;2025;8393499;1;1;1;10;63;1;118.8255166;63;1;1;2;54;9;1971;1;3;;3;;2;2;2;6;;;4;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393500;1;1;1;10;63;1;98.045030454;63;1;1;1;71;5;1954;1;3;;3;;2;2;2;6;;;3;1;2;1;1;5;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251043;10;2025;8393500;1;2;1;10;63;1;98.045030454;63;1;2;2;75;1;1950;2;3;;3;;2;2;2;6;;;3;1;1;1;1;2;56940;4;4;4;4;4;4;4;4;1;2;;8;4;419;5;419;1;2;1
20251043;10;2025;8393500;1;3;1;10;63;1;98.045030454;63;1;3;2;20;2;2005;8;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;0;413;2;;1;2;1
20251043;10;2025;8393501;1;1;1;10;63;1;136.25595789;63;1;1;2;28;11;1996;1;2;;2;;2;2;2;6;;;4;;;1;1;1;72000;4;4;4;4;4;4;4;4;1;2;;10;10;311;7;311;1;2;1
20251043;10;2025;8393501;1;2;1;10;63;1;136.25595789;63;1;2;2;12;2;2013;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20251043;10;2025;8393502;1;1;1;10;63;1;144.06884544;63;1;1;1;48;8;1977;1;3;;2;;2;2;2;6;;;3;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393502;1;2;1;10;63;1;144.06884544;63;1;2;2;51;3;1974;2;2;;3;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393502;1;3;1;10;63;1;144.06884544;63;1;3;1;24;2;2001;3;1;2;1;1;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;1;1;10;6;613;2;;2;1;1
20251043;10;2025;8393502;1;4;1;10;63;1;144.06884544;63;1;4;1;19;4;2006;3;1;2;1;1;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393502;1;5;1;10;63;1;144.06884544;63;1;5;2;13;11;2011;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20251043;10;2025;8393503;1;1;1;10;63;1;176.55838097;63;1;1;1;37;5;1988;1;2;;3;;2;1;2;6;;;3;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393503;1;2;1;10;63;1;176.55838097;63;1;2;2;46;8;1979;2;2;;2;;2;1;2;6;;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393503;1;3;1;10;63;1;176.55838097;63;1;3;2;20;5;2005;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;1;414;2;;1;2;1
20251043;10;2025;8393503;1;4;1;10;63;1;176.55838097;63;1;2;1;8;7;2017;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20251043;10;2025;8393504;1;1;1;10;63;1;186.35421321;63;1;1;2;34;7;1991;1;2;;2;;2;2;1;1;282_01;;2;1;2;1;2;1;200000;4;4;4;4;4;4;4;4;1;2;;12;4;688;9;688;1;2;1
20251043;10;2025;8393504;1;2;1;10;63;1;186.35421321;63;1;2;1;28;8;1997;2;2;;2;;2;2;2;6;;;2;1;1;1;1;1;100000;4;4;4;4;4;4;4;4;1;2;;11;2;119;8;119;2;1;1
20251043;10;2025;8393505;1;1;1;10;63;1;154.47317158;63;1;1;2;36;1;1989;1;2;;2;;2;2;2;6;;;3;2;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393506;1;1;1;10;63;1;128.95089288;63;1;1;1;43;7;1982;1;2;;2;;2;1;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393507;1;1;1;10;63;1;265.25285835;63;1;1;1;41;6;1984;1;2;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393507;1;2;1;10;63;1;265.25285835;63;1;2;2;36;3;1989;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393507;1;3;1;10;63;1;265.25285835;63;1;3;1;10;8;2015;3;2;;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20251043;10;2025;8393507;1;4;1;10;63;1;265.25285835;63;1;4;2;10;3;2015;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20251043;10;2025;8393508;1;1;1;10;63;1;154.47317158;63;1;1;2;53;4;1972;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251043;10;2025;8393509;1;1;1;10;63;1;111.70800489;63;1;1;2;69;11;1955;1;3;;3;;2;2;2;6;;;4;;;1;1;5;;4;3;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251043;10;2025;8393510;1;1;1;10;63;1;135.53033688;63;1;1;1;48;2;1977;1;2;;2;;1;;2;6;;;2;1;2;1;1;4;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251043;10;2025;8393510;1;2;1;10;63;1;135.53033688;63;1;2;2;41;8;1984;2;2;;2;;1;;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393511;1;1;1;10;63;1;134.89421698;63;1;1;1;51;10;1974;1;3;;3;;1;;2;6;;;3;1;2;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251043;10;2025;8393511;1;2;1;10;63;1;134.89421698;63;1;2;2;64;10;1961;2;3;;3;;1;;2;6;;;3;1;1;1;1;2;56940;4;4;4;4;4;4;4;4;1;2;;10;3;413;2;;1;2;1
20251043;10;2025;8393512;1;1;1;10;63;1;128.82381473;63;1;1;2;34;10;1991;1;2;;2;;2;2;2;6;;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393512;1;2;1;10;63;1;128.82381473;63;1;2;2;14;4;2011;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20251043;10;2025;8393513;1;1;1;10;63;1;134.10748128;63;1;1;2;36;1;1989;1;2;;1;3;2;2;2;6;;;5;;;1;1;1;136000;4;4;4;4;4;4;4;4;1;2;;10;10;913;7;913;1;2;1
20251043;10;2025;8393513;1;2;1;10;63;1;134.10748128;63;1;2;1;13;9;2012;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;1;;;;;;
20251043;10;2025;8393513;1;3;1;10;63;1;134.10748128;63;1;3;1;64;10;1961;4;3;;3;;2;2;2;6;;;4;;;1;1;2;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393514;1;1;1;10;63;1;191.44589379;63;1;1;1;45;4;1980;1;3;;3;;2;2;2;6;;;2;1;2;1;1;3;107000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251043;10;2025;8393514;1;2;1;10;63;1;191.44589379;63;1;2;2;27;11;1997;2;2;;2;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393514;1;3;1;10;63;1;191.44589379;63;1;3;1;16;8;2009;3;2;;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20251043;10;2025;8393515;1;1;1;10;63;1;202.34132547;63;1;1;2;81;10;1944;1;3;;3;;2;1;1;6;;;5;;;1;1;2;56400;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20251043;10;2025;8393515;1;2;1;10;63;1;202.34132547;63;1;2;1;47;8;1978;3;1;1;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20251043;10;2025;8393516;1;1;1;10;63;1;127.95989606;63;1;1;1;67;2;1958;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;56940;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20251043;10;2025;8393516;1;2;1;10;63;1;127.95989606;63;1;2;2;48;10;1977;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393516;1;3;1;10;63;1;127.95989606;63;1;3;1;19;2;2006;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;5;413;2;;2;1;1
20251043;10;2025;8393517;1;1;1;10;63;1;228.01504023;63;1;1;1;30;1;1995;1;2;;2;;2;2;2;6;;;2;1;2;1;1;3;105000;4;4;4;4;4;4;4;4;1;2;;9;6;413;6;413;2;1;1
20251043;10;2025;8393517;1;2;1;10;63;1;228.01504023;63;1;2;2;29;11;1995;2;3;;3;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393517;1;3;1;10;63;1;228.01504023;63;1;2;2;9;12;2015;3;1;2;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20251043;10;2025;8393518;1;1;1;10;63;1;203.29550532;63;1;1;1;30;5;1995;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;2;1;1
20251043;10;2025;8393518;1;2;1;10;63;1;203.29550532;63;1;2;2;32;6;1993;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;132000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20251043;10;2025;8393519;1;1;1;10;63;1;175.01556934;63;1;1;1;97;1;1928;1;3;;3;;1;;2;6;;;3;1;2;1;1;2;56940;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
20251043;10;2025;8393519;1;2;1;10;63;1;175.01556934;63;1;2;2;71;1;1954;2;3;;3;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20251043;10;2025;8393520;1;1;1;10;63;1;289.7293342;63;1;1;2;44;4;1981;1;2;;3;;2;1;2;6;;;4;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251043;10;2025;8393520;1;2;1;10;63;1;289.7293342;63;1;1;1;8;11;2016;3;1;1;2;;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20251040;10;2025;8393521;1;1;1;10;66;1;192.43278353;66;1;1;1;44;9;1981;1;3;;3;;2;1;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20251040;10;2025;8393521;1;2;1;10;66;1;192.43278353;66;1;2;2;29;1;1996;2;1;4;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251040;10;2025;8393521;1;3;1;10;66;1;192.43278353;66;1;3;2;32;3;1993;3;2;;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;2;2;3;4;4;1;2;;4;4;;;;1;2;1
20251040;10;2025;8393521;1;4;1;10;66;1;192.43278353;66;1;4;2;69;2;1956;5;3;;3;;1;;1;6;;;5;;;1;3;;;4;4;4;2;2;4;4;4;1;2;;3;3;;;;1;2;1
20251042;10;2025;8393522;1;1;1;10;66;1;152.23181645;66;1;1;2;59;9;1966;1;2;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20251042;10;2025;8393522;1;2;1;10;66;1;152.23181645;66;1;2;1;63;9;1962;2;3;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;3;4;;;;2;1;1
20251042;10;2025;8393522;1;3;1;10;66;1;152.23181645;66;1;3;1;21;12;2003;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;8;2;412;3;;2;1;1
20251042;10;2025;8393522;1;4;1;10;66;1;152.23181645;66;1;4;2;16;9;2009;8;2;;2;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20251042;10;2025;8393523;1;1;1;10;66;1;177.51321098;66;1;1;1;50;5;1975;1;2;;3;;1;;1;6;;;2;1;2;1;1;1;65000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20251042;10;2025;8393523;1;2;1;10;66;1;177.51321098;66;1;2;2;31;5;1994;2;3;;2;;1;;1;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;1;2;1
20251042;10;2025;8393523;1;3;1;10;66;1;177.51321098;66;1;2;2;4;5;2021;3;1;2;1;1;1;;1;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20251042;10;2025;8393524;1;1;1;10;66;1;172.49251577;66;1;1;1;41;1;1984;1;3;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;488;7;488;2;1;1
20251042;10;2025;8393524;1;2;1;10;66;1;172.49251577;66;1;2;2;28;11;1996;2;2;;3;;2;2;2;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20251042;10;2025;8393526;1;1;1;10;66;1;327.2822688;66;1;1;1;79;12;1945;1;3;;3;;1;;2;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20251042;10;2025;8393526;1;2;1;10;66;1;327.2822688;66;1;2;2;72;10;1953;2;2;;3;;2;1;2;6;;;3;1;1;1;3;;;4;4;4;3;4;3;4;4;1;2;;3;3;;;;1;2;1
20251042;10;2025;8393527;1;1;1;10;66;1;125.37544706;66;1;1;2;35;8;1990;1;2;;3;;2;2;2;6;;;4;;;1;1;1;84000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
